SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 67.0700, 6707, -0.06287287, 0.05460136, -0.76513278, -4.92184496, 3.54292607, -7.21811819, -176.55656433, -117.42180634, -38.05904770, -4.58399057, 6.84108591, -105.10437775, 0.60836434, -0.02305653, -0.06794269, 0.79040819, 0.18289173, 0.02437683, -0.22449216, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.0800, 6708, -0.06938429, 0.05591824, -0.76158553, -4.70430803, 0.00040547, -6.94916868, -174.68576050, -116.92487335, -37.00672150, -4.63934183, 6.83550310, -105.17414093, 0.60789436, -0.02276558, -0.06828117, 0.79074895, 0.18848263, 0.02403046, -0.22807287, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.0900, 6709, -0.07212505, 0.05712458, -0.77616155, -4.79765606, -3.33185959, -6.90063143, -175.06576538, -117.94796753, -36.83133698, -4.69521713, 6.79668093, -105.24067688, 0.60744739, -0.02224002, -0.06844919, 0.79109281, 0.19075108, 0.02379717, -0.21347454, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.1000, 6710, -0.06595495, 0.06004117, -0.80302751, -4.54001093, -5.98825645, -6.66455746, -174.97807312, -115.98947906, -36.33440399, -4.74791384, 6.73151684, -105.30258942, 0.60703164, -0.02154612, -0.06845811, 0.79143023, 0.18362711, 0.02182518, -0.18664464, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.1100, 6711, -0.06331638, 0.06446143, -0.83775759, -4.00300407, -9.08532047, -6.19555712, -176.41040039, -115.37561798, -36.42210007, -4.79429626, 6.63582277, -105.35714722, 0.60666531, -0.02066953, -0.06826494, 0.79175127, 0.17954837, 0.01827492, -0.15201235, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.1200, 6712, -0.07208870, 0.07197468, -0.87074375, -3.00374007, -12.44237041, -5.10661507, -176.41040039, -115.37561798, -36.42210007, -4.83186054, 6.38407898, -105.37837219, 0.60652733, -0.01873723, -0.06719658, 0.79199636, 0.18575147, 0.01146355, -0.11926469, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.1300, 6713, -0.07881932, 0.07355563, -0.89408123, -2.14337087, -14.66350269, -3.78203464, -178.57351685, -115.98947906, -35.48669815, -4.85609722, 6.23477554, -105.40383148, 0.60635489, -0.01758811, -0.06657474, 0.79220718, 0.18843463, 0.01044458, -0.09633677, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.1400, 6714, -0.08441970, 0.07640089, -0.92360210, -1.64785445, -15.48467064, -2.38916302, -175.03652954, -113.30020142, -36.88979721, -4.87373018, 6.07846117, -105.41456604, 0.60628164, -0.01641650, -0.06587294, 0.79234713, 0.19132102, 0.00795881, -0.06708199, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.1500, 6715, -0.07531029, 0.08003911, -0.95905548, -1.49722683, -16.21895599, -1.11449647, -176.03039551, -113.91406250, -37.64981079, -4.88842249, 5.91591358, -105.41184998, 0.60629940, -0.01520939, -0.06511991, 0.79241985, 0.17944741, 0.00461677, -0.03189771, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.1600, 6716, -0.04699031, 0.08368396, -1.00441039, -1.63284004, -14.89807034, 0.12037640, -177.49195862, -113.85559845, -38.29289627, -4.90332842, 5.76757908, -105.39785767, 0.60639399, -0.01409343, -0.06444436, 0.79242325, 0.14844301, 0.00124835, 0.01320233, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.1700, 6717, -0.01314725, 0.08270028, -1.05357599, -1.99806297, -15.28344917, 0.82977903, -177.49195862, -113.85559845, -38.29289627, -4.91348124, 5.54269934, -105.36917114, 0.60658544, -0.01246363, -0.06333430, 0.79239362, 0.11168709, 0.00251756, 0.06209922, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.1800, 6718, 0.01160820, 0.08554091, -1.10118389, -3.21963191, -16.98641968, 1.04358685, -175.62115479, -112.10172272, -38.46828461, -4.94329023, 5.37436104, -105.34406281, 0.60675430, -0.01112435, -0.06265656, 0.79233807, 0.08318530, 0.00002762, 0.10937158, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.1900, 6719, 0.01350539, 0.08468599, -1.11727440, -5.00469112, -18.87030029, 0.95994937, -175.47500610, -113.35866547, -37.15287781, -4.99094200, 5.18719769, -105.31803894, 0.60692787, -0.00955981, -0.06200241, 0.79227698, 0.07813941, 0.00161315, 0.12522966, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.2000, 6720, 0.01149083, 0.08093639, -1.12061965, -6.62104464, -19.22911644, 0.90927351, -175.56269836, -110.93247223, -36.83133698, -5.05484581, 4.99644136, -105.29204559, 0.60709941, -0.00788455, -0.06144087, 0.79220784, 0.07684070, 0.00639256, 0.12836456, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.2100, 6721, 0.01037147, 0.07407033, -1.12199640, -7.95752525, -18.62978745, 0.89572203, -175.03652954, -109.85092163, -36.80210495, -5.13223696, 4.81167507, -105.26648712, 0.60726577, -0.00617982, -0.06100330, 0.79212928, 0.07470280, 0.01454657, 0.12957072, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.2200, 6722, 0.01686357, 0.07768396, -1.13793230, -8.60487843, -17.15594482, 1.43873191, -175.03652954, -109.85092163, -36.80210495, -5.20604563, 4.61273384, -105.23693085, 0.60745466, -0.00439392, -0.06046554, 0.79203767, 0.06502130, 0.01232691, 0.14536399, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.2300, 6723, 0.02697959, 0.08163971, -1.16585469, -8.60153103, -15.30838871, 1.96870649, -178.01812744, -109.35398865, -38.32212830, -5.28939629, 4.46209431, -105.20320892, 0.60767412, -0.00289024, -0.06024775, 0.79189277, 0.05178139, 0.00971509, 0.17315626, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.2400, 6724, 0.03321294, 0.08942831, -1.19596350, -8.38142967, -14.29235363, 2.63598371, -175.62115479, -110.26015472, -37.76673508, -5.37017775, 4.32223892, -105.16356659, 0.60793293, -0.00147195, -0.06006834, 0.79171163, 0.04304940, 0.00337381, 0.20320414, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.2500, 6725, 0.02449927, 0.08210281, -1.21329606, -7.96675539, -15.18758774, 3.64360452, -178.69044495, -109.00321198, -38.29289627, -5.44608784, 4.17447615, -105.11283112, 0.60826463, -0.00001910, -0.05981251, 0.79147756, 0.04928067, 0.01208511, 0.22047961, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.2600, 6726, 0.01142271, 0.10565676, -1.23175550, -6.90694857, -16.27899551, 4.29381704, -174.01344299, -109.00321198, -38.23443222, -5.51098490, 4.01653099, -105.05438995, 0.60864544, 0.00144949, -0.05942539, 0.79121262, 0.05968702, -0.01027445, 0.23885836, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.2700, 6727, -0.02981120, 0.09946132, -1.22350562, -6.05388737, -17.49405479, 5.06472349, -174.01344299, -109.00321198, -36.59748459, -5.56179380, 3.81526208, -104.98484039, 0.60909373, 0.00314826, -0.05870992, 0.79091597, 0.09788913, -0.00305774, 0.23049481, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.2800, 6728, -0.08735823, 0.09851345, -1.20724356, -5.87093973, -18.69499397, 5.57808590, -174.36421204, -108.44782257, -36.59748459, -5.61570263, 3.63463473, -104.91094971, 0.60957205, 0.00472207, -0.05812288, 0.79058290, 0.15194899, -0.00120190, 0.21408825, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.2900, 6729, -0.13744818, 0.08325326, -1.21317029, -5.56274509, -19.28990173, 6.48828554, -177.69657898, -109.23706055, -38.58520889, -5.66616058, 3.44904947, -104.82724762, 0.61011428, 0.00631589, -0.05748311, 0.79020023, 0.19884169, 0.01497181, 0.21990216, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.3000, 6730, -0.16610464, 0.07537571, -1.20695496, -4.79194546, -20.03963661, 7.86363840, -176.38117981, -107.60011292, -39.22829437, -5.70833302, 3.25743532, -104.72895813, 0.61075336, 0.00791345, -0.05675085, 0.78974491, 0.22419703, 0.02366576, 0.21356921, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.3100, 6731, -0.16871390, 0.08073179, -1.22710657, -3.58064246, -20.69510078, 9.83203793, -174.56883240, -107.98011780, -37.70827103, -5.73760223, 3.06132460, -104.61029816, 0.61152989, 0.00948184, -0.05590133, 0.78918725, 0.22342050, 0.01892939, 0.23359068, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.3200, 6732, -0.15370193, 0.08765139, -1.26945055, -2.11059690, -21.98226357, 12.55298615, -178.66120911, -108.06781769, -39.63753128, -5.74477148, 2.82299304, -104.46192932, 0.61250085, 0.01123565, -0.05466860, 0.78849721, 0.20473933, 0.01232314, 0.27577108, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.3300, 6733, -0.12077846, 0.09052924, -1.29293358, -1.68091655, -22.74151802, 15.09989357, -178.66120911, -108.06781769, -39.63753128, -5.75337410, 2.61184692, -104.28870392, 0.61364502, 0.01281829, -0.05358339, 0.78765750, 0.16772678, 0.00954491, 0.29906243, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.3400, 6734, -0.08679231, 0.09107853, -1.28878939, -1.65405357, -22.46139145, 16.93911362, -174.33499146, -106.43087006, -37.70827103, -5.76154947, 2.40535522, -104.09744263, 0.61491072, 0.01437158, -0.05251307, 0.78671509, 0.13009731, 0.00913775, 0.29476714, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.3500, 6735, -0.05765617, 0.08476560, -1.25599158, -2.95376515, -20.31231308, 17.90262222, -177.69657898, -106.54779053, -38.87752151, -5.78307295, 2.22126412, -103.89873505, 0.61622745, 0.01584258, -0.05164821, 0.78571326, 0.09758606, 0.01575914, 0.26185894, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.3600, 6736, -0.03775562, 0.07311193, -1.20962548, -3.63567472, -17.21101761, 18.02817535, -177.52119446, -107.07395172, -38.64366913, -5.81206608, 2.06824446, -103.70183563, 0.61753476, 0.01713693, -0.05099679, 0.78470159, 0.07480946, 0.02789217, 0.21543007, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.3700, 6737, -0.02892814, 0.05563977, -1.15579009, -4.19264984, -14.07706261, 17.75215721, -175.73808289, -107.42472839, -38.20520401, -5.82420254, 1.92513156, -103.52013397, 0.61874002, 0.01826349, -0.05028152, 0.78377229, 0.06355595, 0.04585372, 0.16155691, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.3800, 6738, -0.03258703, 0.03445912, -1.11174452, -3.71567535, -11.77685833, 17.06728172, -175.73808289, -107.42472839, -38.20520401, -5.85541296, 1.82534099, -103.33825684, 0.61995220, 0.01919472, -0.04992693, 0.78281432, 0.06505815, 0.06731171, 0.11746687, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.3900, 6739, -0.03167256, 0.01308907, -1.07381403, -2.57748699, -9.93548870, 16.43805313, -178.28120422, -108.24320221, -39.92984390, -5.87577915, 1.74330652, -103.16447449, 0.62111330, 0.01994125, -0.04959296, 0.78189588, 0.06261598, 0.08910848, 0.07953128, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.4000, 6740, -0.03650194, -0.00172596, -1.04999328, -1.88666046, -9.30194283, 15.62747574, -175.09500122, -106.92779541, -39.49137497, -5.88973618, 1.66679668, -102.99942017, 0.62221587, 0.02061055, -0.04924467, 0.78102350, 0.06608244, 0.10421942, 0.05569961, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.4100, 6741, -0.03210223, -0.01039991, -1.03041017, -1.29804468, -8.79246998, 14.84966278, -174.71499634, -106.46009827, -38.99444580, -5.89825583, 1.59458709, -102.84261322, 0.62326270, 0.02121646, -0.04888239, 0.78019488, 0.06039099, 0.11307660, 0.03609766, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.4200, 6742, -0.02037698, -0.01541675, -1.01469254, -0.77059484, -7.57426643, 14.05308914, -174.48114014, -106.51856232, -40.22215652, -5.80183458, 1.50397706, -102.74417114, 0.62392575, 0.02135065, -0.04771558, 0.77973336, 0.04738644, 0.11775827, 0.02031034, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.4300, 6743, -0.00358146, -0.01519333, -1.00930858, -0.41361871, -5.34512806, 13.38480854, -174.48114014, -106.51856232, -40.22215652, -5.80238295, 1.46433032, -102.60554504, 0.62485754, 0.02168115, -0.04747760, 0.77899218, 0.02936555, 0.11625450, 0.01476249, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.4400, 6744, 0.01102727, -0.01036786, -1.00231493, -0.21700391, -2.69142008, 12.65711498, -173.86729431, -106.92779541, -40.83601379, -5.80128336, 1.45034814, -102.47685242, 0.62572843, 0.02182351, -0.04736953, 0.77829552, 0.01434544, 0.11141852, 0.00775723, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.4500, 6745, 0.01577998, -0.00372277, -0.98720914, -0.19780511, 0.14076701, 12.14396191, -174.97807312, -109.14936829, -40.60216141, -5.80019569, 1.46402252, -102.35613251, 0.62655205, 0.02177457, -0.04741378, 0.77763134, 0.00964699, 0.10475101, -0.00734946, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.4600, 6746, 0.00176222, -0.00311197, -0.97058624, -1.06680441, 3.53843021, 11.68364811, -174.27651978, -108.38935852, -41.44986725, -5.80794191, 1.51103842, -102.24342346, 0.62732792, 0.02154446, -0.04770183, 0.77699435, 0.02426681, 0.10419851, -0.02395079, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.4700, 6747, -0.00787802, 0.00394868, -0.93695968, -2.15798950, 6.31936979, 11.76959991, -173.37036133, -107.39550018, -40.39754486, -5.76632786, 1.55904400, -102.16118622, 0.62790596, 0.02102499, -0.04766695, 0.77654356, 0.03489984, 0.09713683, -0.05755092, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.4800, 6748, -0.02010076, 0.02404079, -0.89440799, -3.12832761, 8.90733147, 12.07748890, -173.37036133, -107.39550018, -40.39754486, -5.79449081, 1.65982652, -102.04994965, 0.62868118, 0.02054258, -0.04838916, 0.77588445, 0.04836915, 0.07668056, -0.10010494, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.4900, 6749, -0.03081088, 0.01592650, -0.88822770, -3.85137153, 11.99537754, 12.79658031, -176.32270813, -107.13241577, -42.06372452, -5.82953739, 1.79212141, -101.93473816, 0.62948930, 0.01988764, -0.04933093, 0.77518666, 0.06118385, 0.08536085, -0.10616551, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.5000, 6750, -0.01929581, 0.03462383, -0.84493959, -4.33245564, 16.11400986, 13.76413536, -173.04881287, -107.65857697, -42.20988083, -5.86890125, 1.96644819, -101.81416321, 0.63034242, 0.01897625, -0.05053295, 0.77443844, 0.05251236, 0.06730023, -0.14929757, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.5100, 6751, -0.03426271, 0.04071265, -0.82982093, -4.14174080, 17.96362686, 14.50253582, -171.85034180, -108.27243042, -41.04063034, -5.90578890, 2.16001391, -101.68823242, 0.63123518, 0.01792607, -0.05182493, 0.77365047, 0.07064237, 0.06187517, -0.16423705, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.5200, 6752, -0.04155748, 0.04378877, -0.81286883, -3.95076442, 19.95359230, 15.05201530, -171.47032166, -108.79859924, -43.08681488, -5.92728662, 2.34465408, -101.56207275, 0.63212770, 0.01685425, -0.05296614, 0.77286810, 0.08143965, 0.05933986, -0.18099898, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.5300, 6753, -0.05463098, 0.04805773, -0.79251450, -2.99717402, 21.36341858, 15.98554611, -171.64572144, -108.36013031, -42.70681000, -5.95138121, 2.57368374, -101.42504883, 0.63310093, 0.01550479, -0.05437015, 0.77200174, 0.09802794, 0.05538018, -0.20117365, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.5400, 6754, -0.06427879, 0.05290739, -0.77331561, -2.12308741, 21.36939812, 16.48673248, -171.64572144, -108.36013031, -42.70681000, -5.96594906, 2.80333948, -101.28310394, 0.63410562, 0.01410414, -0.05571594, 0.77110755, 0.11169458, 0.05082481, -0.22015817, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.5500, 6755, -0.07090133, 0.05851676, -0.75426388, -1.14063275, 20.88057899, 17.15083122, -171.61648560, -109.35398865, -43.49605179, -5.96976948, 3.02884722, -101.13404846, 0.63515502, 0.01267871, -0.05696909, 0.77017653, 0.12228312, 0.04533593, -0.23900014, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.5600, 6756, -0.08098017, 0.06095019, -0.73636365, -0.43067530, 20.33604240, 17.57090759, -170.12568665, -110.05553436, -43.23297119, -5.96564817, 3.24937439, -100.98018646, 0.63623273, 0.01124837, -0.05814448, 0.76922083, 0.13623101, 0.04285643, -0.25669748, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.5700, 6757, -0.08373689, 0.06386048, -0.72439140, 0.34329399, 20.26925850, 17.86157417, -169.42414856, -110.20169067, -42.96989059, -5.95010614, 3.42990541, -100.82014465, 0.63734180, 0.01002971, -0.05902489, 0.76825190, 0.14264838, 0.03975266, -0.26847979, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.5800, 6758, -0.07856002, 0.06453001, -0.72101498, 0.86681145, 20.00308990, 17.66045952, -172.58111572, -110.05553436, -42.76527405, -5.93185949, 3.64714217, -100.66490173, 0.63842177, 0.00854945, -0.06009465, 0.76728964, 0.14075679, 0.03874060, -0.27169126, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.5900, 6759, -0.07025126, 0.06749162, -0.72701859, 1.07240474, 18.45337868, 16.61211205, -172.58111572, -110.05553436, -42.76527405, -5.91155863, 3.84783196, -100.51837921, 0.63943672, 0.00716695, -0.06106318, 0.76638162, 0.13607970, 0.03541210, -0.26549160, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.6000, 6760, -0.05836871, 0.06655321, -0.74425030, 1.42591214, 15.46315765, 14.90228176, -169.68722534, -110.17246246, -41.59602356, -5.88819838, 4.01696348, -100.38571930, 0.64035070, 0.00597376, -0.06183987, 0.76556587, 0.12736201, 0.03594505, -0.24808708, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.6100, 6761, -0.06198691, 0.06951378, -0.75904804, 1.23847532, 11.77915192, 13.04057503, -169.21952820, -110.93247223, -42.09295654, -5.86741543, 4.14748955, -100.26776123, 0.64115828, 0.00504722, -0.06242208, 0.76484919, 0.13350657, 0.03257854, -0.23315246, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.6200, 6762, -0.07128853, 0.07025448, -0.76016855, 0.57444030, 8.07211399, 10.64000034, -168.43028259, -110.23092651, -43.34989548, -5.85047817, 4.17648411, -100.16503143, 0.64184844, 0.00481434, -0.06246625, 0.76426792, 0.14439315, 0.03152912, -0.23194824, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.6300, 6763, -0.08499336, 0.06828056, -0.74765915, -0.40502229, 4.94721842, 7.97494984, -168.63490295, -110.87401581, -42.56065369, -5.84906340, 4.23382521, -100.09054565, 0.64235294, 0.00446359, -0.06277367, 0.76382083, 0.15849157, 0.03334950, -0.24444437, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.6400, 6764, -0.10199053, 0.07016764, -0.74684244, -1.17119181, 2.44494867, 5.53199196, -168.63490295, -110.87401581, -42.56065369, -5.85687351, 4.26378822, -100.03785706, 0.64270777, 0.00433597, -0.06299093, 0.76350516, 0.17616555, 0.03152958, -0.24520379, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.6500, 6765, -0.11079786, 0.07679056, -0.76537657, -1.46815956, 0.76106018, 3.33141065, -171.17800903, -111.48786926, -42.15141678, -5.86913633, 4.27476215, -100.00540161, 0.64292502, 0.00434929, -0.06313268, 0.76331049, 0.18535507, 0.02508768, -0.22662248, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.6600, 6766, -0.10474867, 0.04734914, -0.79313517, -0.69714910, 0.00577129, 1.68632412, -169.68722534, -110.81555176, -43.70067215, -5.87485313, 4.27654409, -99.98858643, 0.64303702, 0.00437872, -0.06318007, 0.76321197, 0.17935881, 0.05470535, -0.19884181, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.6700, 6767, -0.07937504, 0.08272818, -0.83465797, 0.76164055, -3.40408421, 0.37952292, -169.42414856, -110.99093628, -43.64220810, -5.86075830, 4.09928989, -99.96875000, 0.64314544, 0.00549474, -0.06209502, 0.76320249, 0.15297487, 0.01926728, -0.15739977, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.6800, 6768, -0.06736442, 0.08904702, -0.86807740, 2.93542099, -7.76581955, -0.46393320, -170.15492249, -112.56941986, -43.70067215, -5.83116913, 4.02156353, -99.96544647, 0.64315784, 0.00584971, -0.06146341, 0.76324046, 0.13805169, 0.01251266, -0.12423742, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.6900, 6769, -0.08630146, 0.09340226, -0.86819941, 4.43217802, -11.59945679, -1.57090068, -170.15492249, -112.56941986, -43.70067215, -5.78711557, 3.90457511, -99.96932983, 0.64311743, 0.00638196, -0.06051634, 0.76334602, 0.15520650, 0.00749885, -0.12430790, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.7000, 6770, -0.10221934, 0.10244358, -0.89193726, 5.67937851, -14.63791752, -2.92053485, -170.79800415, -113.32943726, -43.17451096, -5.73128176, 3.75600553, -99.98374176, 0.64300269, 0.00705371, -0.05931479, 0.76353103, 0.16872087, -0.00243487, -0.10082416, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.7100, 6771, -0.11786541, 0.12819496, -0.90710843, 6.20122004, -14.75637531, -4.65469217, -169.89184570, -113.47559357, -43.37912750, -5.67129946, 3.60454917, -100.01544952, 0.64277208, 0.00771301, -0.05807062, 0.76381439, 0.18170688, -0.02916664, -0.08592588, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 67.7200, 6772, -0.11780808, 0.14440642, -0.98404205, 6.00157070, -16.29537582, -6.48600149, -170.30108643, -112.10172272, -42.18064880, -5.62925625, 3.33221555, -100.04508209, 0.64253420, 0.00928263, -0.05627066, 0.76413184, 0.17836943, -0.04630232, -0.00928846, 0.00000000, 0.00000000, 0.00000000, 0.00000000
